keyword_norm,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,recent_freq,early_freq,growth,decline,avg_freq,cv
soybean,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,3.4641016128860884
soybeans,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.23076923076923078,2.4944382567683703
spatial analysis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,-2.0,0.38461538461538464,2.7999999992719995
spatial data,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.3076923076923077,1.9685019678631894
species diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
species diversity-community diversity,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
speech recognition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
speed breeding,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,2.3452078783873294
spice crops,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
stability,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
stakeholder analysis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3076923076923077,1.4999999995125
stakeholder engagement,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,3.4641016128860884
stakeholders,2.0,4.0,5.0,23.0,12.0,3.0,2.0,9.0,1.0,10.0,11.0,-1.0,1.0,6.3076923076923075,1.0014861057230402
standardization,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
standards,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.23076923076923078,2.4944382567683703
staple foods,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,1.0,0.6923076923076923,1.0423146131435388
sterilization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
storage,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
storehouses-warehouses,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
stormwater management,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
strategic foresight process,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
strategies,0.0,0.0,4.0,3.0,1.0,1.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,1.6153846153846154,1.1004019054834362
stratification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
stream flow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,-2.0,0.3076923076923077,3.464101614011921
stress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
stunting,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,-3.0,3.0,0.6153846153846154,2.4302777615080275
stylosanthes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
sub-saharan africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
subsidies,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,6.0,0.0,6.0,-6.0,1.1538461538461537,2.7373953554491335
subsistence farming,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
suministro de alimentos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
suministro de alimentos-disponibilidad de alimentos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
supply,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
supply balance,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,-3.0,0.5384615384615384,2.969229955280933
supply chains,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,-1.0,0.5384615384615384,1.5649215925812752
supply response to price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
surface water,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,3.4641016140119216
surpluses,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.23076923076923078,2.4944382567683703
surveys,0.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,1.0,-1.0,1.3076923076923077,1.0555504966796558
sustainability,4.0,9.0,15.0,19.0,9.0,7.0,17.0,23.0,0.0,23.0,28.0,-5.0,5.0,11.846153846153847,0.8007312394199876
sustainability assessment,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
sustainable agri-food  system,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
sustainable agriculture,0.0,3.0,2.0,6.0,3.0,1.0,0.0,17.0,1.0,18.0,5.0,13.0,-13.0,4.3076923076923075,1.8151151084683008
sustainable aquaculture,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.23076923076923078,2.4944382567683703
sustainable consumption,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
sustainable development goals,0.0,0.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,-2.0,2.0,1.1538461538461537,1.6599866129212992
sustainable farming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,-3.0,0.46153846153846156,3.4641016143871988
sustainable fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
sustainable intensification,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,-1.0,1.0,0.8461538461538461,1.298441532308884
sustainable land management,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3076923076923077,1.4999999995125
sustainable livelihoods,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.38461538461538464,2.399999999376
sustainable management,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
sustainable production,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.38461538461538464,1.9183326088263215
sustainable use,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
sustaining peace,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
sweet potatoes,1.0,1.0,1.0,4.0,10.0,3.0,3.0,14.0,0.0,14.0,3.0,11.0,-11.0,4.153846153846154,1.5739651378047583
swine,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,5.0,-5.0,1.5384615384615385,2.049390153058709
synergies,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
systematic reviews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,-2.0,0.3076923076923077,3.221024680634448
systems,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,-3.0,0.5384615384615384,2.969229955280933
systems analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
tank irrigation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
tanks,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.38461538461538464,1.2649110637384748
target product profile,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,3.0,-3.0,0.6153846153846154,2.669269562574071
targeting,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,3.4641016128860884
tariffs,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.23076923076923078,2.4944382567683703
taro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
teaching methods,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
technology,0.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,3.0,1.0769230769230769,1.9430672153532074
technology adoption,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,1.825741858086835
technology transfer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
tecnología postcosecha,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.23076923076923078,2.494438256768371
teff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
telephone surveys,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,2.4944382567683703
tenencia de la tierra,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,0.3076923076923077,3.464101614011921
tenure,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
territorial approach,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
territorial intelligence,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
textile industry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
theobroma cacao,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.3076923076923077,2.345207879149522
theobroma cacao-cacao,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
theobroma cacao-cacao (plant),0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,3.4641016136366436
theory of change,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,3.4641016128860884
thinness,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
threshing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
tick-borne diseases,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
ticks,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
tierra,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,3.0,0.5384615384615384,2.784798383713956
tillage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
tipología,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,0.3076923076923077,3.464101614011921
tissue culture,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,-2.0,0.46153846153846156,2.345207879403586
toilets,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
tomato,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
tomatoes,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
toolkits,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
tools,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
topic map,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
trace elements,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.3076923076923077,1.9685019678631894
traceability,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,1.968501967863189
tracking,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
tractors,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,2.3452078783873294
trade,2.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,3.0,4.0,-1.0,1.0,1.4615384615384615,0.9531984355281934
trade agreements,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.23076923076923078,2.494438256768371
trade in species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
trade preferences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
trade-off,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
trader,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
traditional farming,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,2.4944382567683703
traditional food systems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
traditional foods,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
training,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,-1.0,0.8461538461538461,1.1208025458619009
training curriculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
training materials,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
training programmes,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,2.4944382567683703
training strategies,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
transboundary waters,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,1.0,0.7692307692307693,1.1575836901285366
transdisciplinary research,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0,6.0,0.9230769230769231,3.464101614762477
transformation,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,-4.0,4.0,1.6153846153846154,1.3636020059419058
transition elements,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
transport,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.6153846153846154,1.49999999975625
trazabilidad,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,1.968501967863189
trees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
trends,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.23076923076923078,2.494438256768371
trickle irrigation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.23076923076923078,2.494438256768371
triple burden of malnutrition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
triticale,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.23076923076923078,2.4944382567683703
tropical agriculture,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
true cost accounting,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,3.4641016128860884
tube wells,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,0.38461538461538464,2.7999999992719995
tubers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
tunisia,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,3.0,0.7692307692307693,2.231591360152033
tunisie,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
typology,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,3.0,0.46153846153846156,3.248931447565719
técnicas de predicción-pronóstico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
udder health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
uganda,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3076923076923077,1.4999999995125
ultraprocessed foods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
uncertainty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
underutilized species,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.23076923076923078,2.494438256768371
unemployment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
unhealthy food,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
universities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
uptake,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
urban agriculture,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,0.38461538461538464,2.7999999992719995
urban areas,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.3076923076923077,1.9685019678631894
urban environment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
urban food systems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
urbanization,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.3076923076923077,2.345207879149522
urea,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.3076923076923077,2.345207879149522
useful animals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
utilización de la tierra-uso de la tierra,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.23076923076923078,2.494438256768371
vaccination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,-3.0,0.46153846153846156,3.4641016143871988
vaccines,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,-2.0,0.6153846153846154,1.862458052916268
valor añadido,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.23076923076923078,2.494438256768371
valuation,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-3.0,3.0,0.5384615384615384,2.784798383713956
value added,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,-2.0,0.38461538461538464,2.6076809614030623
value chain,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
value chain analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
value chains,1.0,5.0,9.0,23.0,6.0,2.0,9.0,11.0,2.0,13.0,15.0,-2.0,2.0,7.384615384615385,0.900665263371857
variabilidad del clima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
varietal adoption,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
varietal turnover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
"varietal turnover, early generation seeds",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.15384615384615385,3.464101612886088
varieties,0.0,1.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0769230769230769,1.7641555762973955
variety,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,3.4641016142370873
vegetable crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
vegetable growing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
vegetable products,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,0.38461538461538464,2.7999999992719995
vegetables,1.0,1.0,6.0,5.0,0.0,1.0,2.0,2.0,1.0,3.0,8.0,-5.0,5.0,2.3076923076923075,1.353185541953658
vegetation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
vegetative propagation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
vertical farming,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
vetch (vicia spp.),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
veterinary services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
viet nam-vietnam democratic republic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
vigilancia-monitorización,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
villages,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.23076923076923078,2.4944382567683703
violence,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
violencia basada en el género,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.15384615384615385,3.464101612886088
virescence,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
viruses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
vitamins,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,3.464101610634423
vulnerability,0.0,1.0,3.0,10.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,-1.0,1.0,2.0,1.3587324409055783
